Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2014,12192,020030003,ROAD AND BRIDGE BLOOM,0.068,19.248
2014,12192,030220000,CITY OF   CHICAGO HEIGHTS,6.092,19.248
2014,12192,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.321,19.248
2014,12192,041210000,SCHOOL DISTRICT  170,6.159,19.248
2014,12192,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,19.248
2014,12192,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,19.248
2014,12192,050770000,OLYMPIA FIELDS PARK DISTRICT,0.852,19.248
2014,12192,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,19.248
2014,12192,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.248
2014,12193,010010000,COUNTY OF COOK,0.568,18.502
2014,12193,010010001,CONSOLIDATED ELECTIONS,0.000,18.502
2014,12193,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.502
2014,12193,020030000,TOWN   BLOOM,0.219,18.502
2014,12193,020030002,GENERAL ASSISTANCE   BLOOM,0.084,18.502
2014,12193,020030003,ROAD AND BRIDGE BLOOM,0.068,18.502
2014,12193,030480000,VILLAGE OF GLENWOOD,5.343,18.502
2014,12193,030480504,TIF VIL OF GLENWOOD-GLENWOODIE,0.000,18.502
2014,12193,041180000,SCHOOL DISTRICT  167,6.002,18.502
2014,12193,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,18.502
2014,12193,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,18.502
2014,12193,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,18.502
2014,12193,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,18.502
2014,12193,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.502
2014,12194,010010000,COUNTY OF COOK,0.568,32.241
2014,12194,010010001,CONSOLIDATED ELECTIONS,0.000,32.241
2014,12194,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,32.241
2014,12194,020030000,TOWN   BLOOM,0.219,32.241
2014,12194,020030002,GENERAL ASSISTANCE   BLOOM,0.084,32.241
2014,12194,020030003,ROAD AND BRIDGE BLOOM,0.068,32.241
2014,12194,030220000,CITY OF   CHICAGO HEIGHTS,6.092,32.241
2014,12194,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.321,32.241
2014,12194,041200000,SCHOOL DISTRICT  169,20.004,32.241
2014,12194,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,32.241
2014,12194,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,32.241
2014,12194,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,32.241
2014,12194,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,32.241
2014,12195,010010000,COUNTY OF COOK,0.568,19.122
2014,12195,010010001,CONSOLIDATED ELECTIONS,0.000,19.122
2014,12195,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.122
2014,12195,020030000,TOWN   BLOOM,0.219,19.122
2014,12195,020030002,GENERAL ASSISTANCE   BLOOM,0.084,19.122
2014,12195,020030003,ROAD AND BRIDGE BLOOM,0.068,19.122
2014,12195,030220000,CITY OF   CHICAGO HEIGHTS,6.092,19.122
2014,12195,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.321,19.122
2014,12195,030220508,TIF CITY OF CHICAGO HEIGHTS-300 STATE ST,0.000,19.122
2014,12195,041180000,SCHOOL DISTRICT  167,6.002,19.122
2014,12195,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,19.122
2014,12195,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,19.122
2014,12195,050190000,CHICAGO HEIGHTS PARK DISTRICT,0.883,19.122
2014,12195,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,19.122
2014,12195,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.122
2014,12196,010010000,COUNTY OF COOK,0.568,19.552
2014,12196,010010001,CONSOLIDATED ELECTIONS,0.000,19.552
2014,12196,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.552
2014,12196,020030000,TOWN   BLOOM,0.219,19.552
2014,12196,020030002,GENERAL ASSISTANCE   BLOOM,0.084,19.552
2014,12196,020030003,ROAD AND BRIDGE BLOOM,0.068,19.552
2014,12196,030220000,CITY OF   CHICAGO HEIGHTS,6.092,19.552
2014,12196,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.321,19.552
2014,12196,030220508,TIF CITY OF CHICAGO HEIGHTS-300 STATE ST,0.000,19.552
2014,12196,041180000,SCHOOL DISTRICT  167,6.002,19.552
2014,12196,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,19.552
2014,12196,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,19.552
2014,12196,050190000,CHICAGO HEIGHTS PARK DISTRICT,0.883,19.552
2014,12196,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,19.552
2014,12196,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,19.552
2014,12196,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.552
2014,12197,010010000,COUNTY OF COOK,0.568,18.239
2014,12197,010010001,CONSOLIDATED ELECTIONS,0.000,18.239
2014,12197,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.239
2014,12197,020030000,TOWN   BLOOM,0.219,18.239
2014,12197,020030002,GENERAL ASSISTANCE   BLOOM,0.084,18.239
2014,12197,020030003,ROAD AND BRIDGE BLOOM,0.068,18.239
2014,12197,030220000,CITY OF   CHICAGO HEIGHTS,6.092,18.239
2014,12197,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.321,18.239
2014,12197,030220508,TIF CITY OF CHICAGO HEIGHTS-300 STATE ST,0.000,18.239
2014,12197,041180000,SCHOOL DISTRICT  167,6.002,18.239
2014,12197,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,18.239
2014,12197,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,18.239
2014,12197,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.239
2014,12198,010010000,COUNTY OF COOK,0.568,19.279
2014,12198,010010001,CONSOLIDATED ELECTIONS,0.000,19.279
2014,12198,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,19.279
2014,12198,020030000,TOWN   BLOOM,0.219,19.279
2014,12198,020030002,GENERAL ASSISTANCE   BLOOM,0.084,19.279
2014,12198,020030003,ROAD AND BRIDGE BLOOM,0.068,19.279
2014,12198,030220000,CITY OF   CHICAGO HEIGHTS,6.092,19.279
2014,12198,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,0.321,19.279
2014,12198,030220509,TIF CITY OF CHICAGO HEIGHTS-DOWNTOWN,0.000,19.279
2014,12198,041210000,SCHOOL DISTRICT  170,6.159,19.279
2014,12198,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,19.279
2014,12198,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,19.279
2014,12198,050190000,CHICAGO HEIGHTS PARK DISTRICT,0.883,19.279
2014,12198,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,19.279
2014,12198,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,19.279
2014,12199,010010000,COUNTY OF COOK,0.568,14.401
2014,12199,010010001,CONSOLIDATED ELECTIONS,0.000,14.401
2014,12199,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,14.401
2014,12199,020030000,TOWN   BLOOM,0.219,14.401
2014,12199,020030002,GENERAL ASSISTANCE   BLOOM,0.084,14.401
2014,12199,020030003,ROAD AND BRIDGE BLOOM,0.068,14.401
2014,12199,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,3.551,14.401
2014,12199,031190501,TIF VIL OF SOUTH CHICAGO HEIGHTS-2,0.000,14.401
2014,12199,041270000,SCHOOL DISTRICT  194,4.768,14.401
2014,12199,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,14.401
2014,12199,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,14.401
2014,12199,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.258,14.401
2014,12199,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,14.401
2014,12199,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.401
2014,12200,010010000,COUNTY OF COOK,0.568,15.792
2014,12200,010010001,CONSOLIDATED ELECTIONS,0.000,15.792
2014,12200,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,15.792
2014,12200,020030000,TOWN   BLOOM,0.219,15.792
2014,12200,020030002,GENERAL ASSISTANCE   BLOOM,0.084,15.792
2014,12200,020030003,ROAD AND BRIDGE BLOOM,0.068,15.792
2014,12200,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,3.551,15.792
2014,12200,031190501,TIF VIL OF SOUTH CHICAGO HEIGHTS-2,0.000,15.792
2014,12200,041210000,SCHOOL DISTRICT  170,6.159,15.792
2014,12200,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,15.792
2014,12200,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,15.792
2014,12200,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.258,15.792
2014,12200,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,15.792
2014,12200,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.792
2014,12201,010010000,COUNTY OF COOK,0.568,14.401
2014,12201,010010001,CONSOLIDATED ELECTIONS,0.000,14.401
2014,12201,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,14.401
2014,12201,020030000,TOWN   BLOOM,0.219,14.401
2014,12201,020030002,GENERAL ASSISTANCE   BLOOM,0.084,14.401
2014,12201,020030003,ROAD AND BRIDGE BLOOM,0.068,14.401
2014,12201,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,3.551,14.401
2014,12201,031190502,TIF VIL OF SOUTH CHICAGO HEIGHTS-3,0.000,14.401
2014,12201,041270000,SCHOOL DISTRICT  194,4.768,14.401
2014,12201,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,14.401
2014,12201,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,14.401
2014,12201,060490000,STEGER SOUTH CHICAGO HTS PUB LIBRARY DIST,0.258,14.401
2014,12201,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,14.401
2014,12201,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.401
2014,12202,010010000,COUNTY OF COOK,0.568,18.502
2014,12202,010010001,CONSOLIDATED ELECTIONS,0.000,18.502
2014,12202,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.502
2014,12202,020030000,TOWN   BLOOM,0.219,18.502
2014,12202,020030002,GENERAL ASSISTANCE   BLOOM,0.084,18.502
2014,12202,020030003,ROAD AND BRIDGE BLOOM,0.068,18.502
2014,12202,030480000,VILLAGE OF GLENWOOD,5.343,18.502
2014,12202,030480505,TIF VIL OF GLENWOOD-INDUSTRIAL NORTH,0.000,18.502
2014,12202,041180000,SCHOOL DISTRICT  167,6.002,18.502
2014,12202,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,18.502
2014,12202,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,18.502
2014,12202,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,18.502
2014,12202,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,18.502
2014,12202,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.502
2014,12203,010010000,COUNTY OF COOK,0.568,18.502
2014,12203,010010001,CONSOLIDATED ELECTIONS,0.000,18.502
2014,12203,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.502
2014,12203,020030000,TOWN   BLOOM,0.219,18.502
2014,12203,020030002,GENERAL ASSISTANCE   BLOOM,0.084,18.502
2014,12203,020030003,ROAD AND BRIDGE BLOOM,0.068,18.502
2014,12203,030480000,VILLAGE OF GLENWOOD,5.343,18.502
2014,12203,030480506,TIF VIL OF GLENWOOD-TOWN CENTER,0.000,18.502
2014,12203,041180000,SCHOOL DISTRICT  167,6.002,18.502
2014,12203,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,18.502
2014,12203,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,18.502
2014,12203,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,18.502
2014,12203,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,18.502
2014,12203,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.502
2014,12204,010010000,COUNTY OF COOK,0.568,18.502
2014,12204,010010001,CONSOLIDATED ELECTIONS,0.000,18.502
2014,12204,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.502
2014,12204,020030000,TOWN   BLOOM,0.219,18.502
2014,12204,020030002,GENERAL ASSISTANCE   BLOOM,0.084,18.502
2014,12204,020030003,ROAD AND BRIDGE BLOOM,0.068,18.502
2014,12204,030480000,VILLAGE OF GLENWOOD,5.343,18.502
2014,12204,030480507,TIF VIL OF GLENWOOD-HALSTED ST,0.000,18.502
2014,12204,041180000,SCHOOL DISTRICT  167,6.002,18.502
2014,12204,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,18.502
2014,12204,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,18.502
2014,12204,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,18.502
2014,12204,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,18.502
2014,12204,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.502
2014,12205,010010000,COUNTY OF COOK,0.568,20.416
2014,12205,010010001,CONSOLIDATED ELECTIONS,0.000,20.416
2014,12205,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,20.416
2014,12205,020030000,TOWN   BLOOM,0.219,20.416
2014,12205,020030002,GENERAL ASSISTANCE   BLOOM,0.084,20.416
2014,12205,020030003,ROAD AND BRIDGE BLOOM,0.068,20.416
2014,12205,030480000,VILLAGE OF GLENWOOD,5.343,20.416
2014,12205,030480507,TIF VIL OF GLENWOOD-HALSTED ST,0.000,20.416
2014,12205,041180000,SCHOOL DISTRICT  167,6.002,20.416
2014,12205,042290000,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,6.255,20.416
2014,12205,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,20.416
2014,12205,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,20.416
2014,12205,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,20.416
2014,12205,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,20.416
2014,12206,010010000,COUNTY OF COOK,0.568,21.359
2014,12206,010010001,CONSOLIDATED ELECTIONS,0.000,21.359
2014,12206,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,21.359
2014,12206,020030000,TOWN   BLOOM,0.219,21.359
2014,12206,020030002,GENERAL ASSISTANCE   BLOOM,0.084,21.359
2014,12206,020030003,ROAD AND BRIDGE BLOOM,0.068,21.359
2014,12206,030480000,VILLAGE OF GLENWOOD,5.343,21.359
2014,12206,030480507,TIF VIL OF GLENWOOD-HALSTED ST,0.000,21.359
2014,12206,041060000,SCHOOL DISTRICT 153,5.947,21.359
2014,12206,042290000,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,6.255,21.359
2014,12206,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,21.359
2014,12206,050490000,HOMEWOOD FLOSSMOOR PARK DISTRICT,0.998,21.359
2014,12206,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,21.359
2014,12206,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,21.359
2014,12206,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,21.359
2014,12207,010010000,COUNTY OF COOK,0.568,18.072
2014,12207,010010001,CONSOLIDATED ELECTIONS,0.000,18.072
2014,12207,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.072
2014,12207,020030000,TOWN   BLOOM,0.219,18.072
2014,12207,020030002,GENERAL ASSISTANCE   BLOOM,0.084,18.072
2014,12207,020030003,ROAD AND BRIDGE BLOOM,0.068,18.072
2014,12207,030480000,VILLAGE OF GLENWOOD,5.343,18.072
2014,12207,041180000,SCHOOL DISTRICT  167,6.002,18.072
2014,12207,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,18.072
2014,12207,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,18.072
2014,12207,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,18.072
2014,12207,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,18.072
2014,12207,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.072
2014,12208,010010000,COUNTY OF COOK,0.568,14.846
2014,12208,010010001,CONSOLIDATED ELECTIONS,0.000,14.846
2014,12208,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,14.846
2014,12208,020030000,TOWN   BLOOM,0.219,14.846
2014,12208,020030002,GENERAL ASSISTANCE   BLOOM,0.084,14.846
2014,12208,020030003,ROAD AND BRIDGE BLOOM,0.068,14.846
2014,12208,030710000,VILLAGE OF   LYNWOOD,1.375,14.846
2014,12208,041190000,SCHOOL DISTRICT C C  168,6.314,14.846
2014,12208,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,14.846
2014,12208,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,14.846
2014,12208,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,14.846
2014,12208,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,14.846
2014,12208,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,14.846
2014,12209,010010000,COUNTY OF COOK,0.568,15.693
2014,12209,010010001,CONSOLIDATED ELECTIONS,0.000,15.693
2014,12209,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,15.693
2014,12209,020030000,TOWN   BLOOM,0.219,15.693
2014,12209,020030002,GENERAL ASSISTANCE   BLOOM,0.084,15.693
2014,12209,020030003,ROAD AND BRIDGE BLOOM,0.068,15.693
2014,12209,031140000,VILLAGE OF   SAUK VILLAGE,4.671,15.693
2014,12209,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,15.693
2014,12209,041270000,SCHOOL DISTRICT  194,4.768,15.693
2014,12209,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,15.693
2014,12209,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,15.693
2014,12209,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,15.693
2014,12209,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.693
2014,12210,010010000,COUNTY OF COOK,0.568,17.239
2014,12210,010010001,CONSOLIDATED ELECTIONS,0.000,17.239
2014,12210,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.239
2014,12210,020030000,TOWN   BLOOM,0.219,17.239
2014,12210,020030002,GENERAL ASSISTANCE   BLOOM,0.084,17.239
2014,12210,020030003,ROAD AND BRIDGE BLOOM,0.068,17.239
2014,12210,031140000,VILLAGE OF   SAUK VILLAGE,4.671,17.239
2014,12210,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,17.239
2014,12210,041190000,SCHOOL DISTRICT C C  168,6.314,17.239
2014,12210,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,17.239
2014,12210,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,17.239
2014,12210,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,17.239
2014,12210,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.239
2014,12211,010010000,COUNTY OF COOK,0.568,16.190
2014,12211,010010001,CONSOLIDATED ELECTIONS,0.000,16.190
2014,12211,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.190
2014,12211,020030000,TOWN   BLOOM,0.219,16.190
2014,12211,020030002,GENERAL ASSISTANCE   BLOOM,0.084,16.190
2014,12211,020030003,ROAD AND BRIDGE BLOOM,0.068,16.190
2014,12211,031140000,VILLAGE OF   SAUK VILLAGE,4.671,16.190
2014,12211,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,16.190
2014,12211,041270000,SCHOOL DISTRICT  194,4.768,16.190
2014,12211,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,16.190
2014,12211,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,16.190
2014,12211,060320000,NANCY L MCCONATHY PUBLIC LIBRARY DIST,0.497,16.190
2014,12211,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,16.190
2014,12211,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.190
2014,12212,010010000,COUNTY OF COOK,0.568,17.736
2014,12212,010010001,CONSOLIDATED ELECTIONS,0.000,17.736
2014,12212,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.736
2014,12212,020030000,TOWN   BLOOM,0.219,17.736
2014,12212,020030002,GENERAL ASSISTANCE   BLOOM,0.084,17.736
2014,12212,020030003,ROAD AND BRIDGE BLOOM,0.068,17.736
2014,12212,031140000,VILLAGE OF   SAUK VILLAGE,4.671,17.736
2014,12212,031140502,TIF VIL OF SAUK VILLAGE-3,0.000,17.736
2014,12212,041190000,SCHOOL DISTRICT C C  168,6.314,17.736
2014,12212,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,17.736
2014,12212,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,17.736
2014,12212,060320000,NANCY L MCCONATHY PUBLIC LIBRARY DIST,0.497,17.736
2014,12212,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,17.736
2014,12212,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.736
2014,12213,010010000,COUNTY OF COOK,0.568,15.104
2014,12213,010010001,CONSOLIDATED ELECTIONS,0.000,15.104
2014,12213,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,15.104
2014,12213,020030000,TOWN   BLOOM,0.219,15.104
2014,12213,020030002,GENERAL ASSISTANCE   BLOOM,0.084,15.104
2014,12213,020030003,ROAD AND BRIDGE BLOOM,0.068,15.104
2014,12213,030680000,VILLAGE OF LANSING,2.378,15.104
2014,12213,030680001,VILLAGE OF LANSING LIBRARY FUND,0.666,15.104
2014,12213,041230000,SCHOOL DISTRICT  172,5.315,15.104
2014,12213,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,15.104
2014,12213,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,15.104
2014,12213,050550000,LAN OAK PARK DISTRICT,0.491,15.104
2014,12213,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,15.104
2014,12213,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.104
2014,12214,010010000,COUNTY OF COOK,0.568,17.736
2014,12214,010010001,CONSOLIDATED ELECTIONS,0.000,17.736
2014,12214,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.736
2014,12214,020030000,TOWN   BLOOM,0.219,17.736
2014,12214,020030002,GENERAL ASSISTANCE   BLOOM,0.084,17.736
2014,12214,020030003,ROAD AND BRIDGE BLOOM,0.068,17.736
2014,12214,031140000,VILLAGE OF   SAUK VILLAGE,4.671,17.736
2014,12214,031140501,TIF VIL OF SAUK VILLAGE-2,0.000,17.736
2014,12214,041190000,SCHOOL DISTRICT C C  168,6.314,17.736
2014,12214,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,17.736
2014,12214,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,17.736
2014,12214,060320000,NANCY L MCCONATHY PUBLIC LIBRARY DIST,0.497,17.736
2014,12214,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,17.736
2014,12214,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.736
2014,12215,010010000,COUNTY OF COOK,0.568,18.502
2014,12215,010010001,CONSOLIDATED ELECTIONS,0.000,18.502
2014,12215,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,18.502
2014,12215,020030000,TOWN   BLOOM,0.219,18.502
2014,12215,020030002,GENERAL ASSISTANCE   BLOOM,0.084,18.502
2014,12215,020030003,ROAD AND BRIDGE BLOOM,0.068,18.502
2014,12215,030480000,VILLAGE OF GLENWOOD,5.343,18.502
2014,12215,030480500,TIF VIL OF GLENWOOD-INDUSTRIAL PARK,0.000,18.502
2014,12215,041180000,SCHOOL DISTRICT  167,6.002,18.502
2014,12215,042080000,BLOOM TOWNSHIP HIGH SCHOOL  206,4.341,18.502
2014,12215,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,18.502
2014,12215,060180000,GLENWOOD LYNWOOD PUBLIC LIBRARY DISTRICT,0.903,18.502
2014,12215,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.430,18.502
2014,12215,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,18.502
2014,12216,010010000,COUNTY OF COOK,0.568,17.234
2014,12216,010010001,CONSOLIDATED ELECTIONS,0.000,17.234
2014,12216,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.234
2014,12216,020030000,TOWN   BLOOM,0.219,17.234
2014,12216,020030002,GENERAL ASSISTANCE   BLOOM,0.084,17.234
2014,12216,020030003,ROAD AND BRIDGE BLOOM,0.068,17.234
2014,12216,030600000,VILLAGE OF   HOMEWOOD,1.817,17.234
2014,12216,030600502,TIF VIL OF HOMEWOOD-187TH ST/DIXIE HWY,0.000,17.234
2014,12216,041060000,SCHOOL DISTRICT 153,5.947,17.234
2014,12216,042290000,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,6.255,17.234
2014,12216,043070000,PRAIRIE STATE COMM COLLEGE DISTRICT 515,0.458,17.234
2014,12216,050490000,HOMEWOOD FLOSSMOOR PARK DISTRICT,0.998,17.234
2014,12216,060230000,HOMEWOOD PUBLIC LIBRARY DISTRICT,0.734,17.234
2014,12216,080350000,THORN CREEK BASIN SANITARY DISTRICT,0.000,17.234
2014,12216,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,17.234
2014,12217,010010000,COUNTY OF COOK,0.568,17.507
2014,12217,010010001,CONSOLIDATED ELECTIONS,0.000,17.507
2014,12217,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,17.507
2014,12217,020030000,TOWN   BLOOM,0.219,17.507
2014,12217,020030002,GENERAL ASSISTANCE   BLOOM,0.084,17.507
2014,12217,020030003,ROAD AND BRIDGE BLOOM,0.068,17.507
2014,12217,030600000,VILLAGE OF   HOMEWOOD,1.817,17.507
2014,12217,030600502,TIF VIL OF HOMEWOOD-187TH ST/DIXIE HWY,0.000,17.507
